id,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,created_date,client_id,created_by_id,last_modified_by_id,police_station,kgid,closed_by_id,closed_datetime,gba_identifier,zone,junction,resolution_minutes,severity_class,hour,day_of_week,month,quarter,week_of_year,is_weekend,is_peak_hour,event_density_zone,event_density_junction,avg_res_time_cause,avg_res_time_zone,avg_res_time_corridor,cluster_id
FKID005778,unplanned,13.0362686,77.5248329,0.0,0.0,"Mumbai Bengaluru Highway, Sri Muneshwara Industrial Estate, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-11-10 03:21:00.257000+00:00,closed,yes,2023-11-10 03:39:12.056873+00:00,Peenya industries on flyover car off-road towards city traffic one side movement,private_car,Tumkur Road,High,2023-11-10 03:21:57.277016+00:00,1,FKUSR00402,FKUSR00001,Peenya,FKKG000392,FKUSR00402,2023-11-10 03:39:12.056361+00:00,Bengaluru West Corporation,West Zone 1,PeenyaPoliceStation,18.19665601666667,Low,3,4,11,4,45,0,0,175,4,50.15632767893999,58.84530802333334,58.30943540414594,0
FKID005779,unplanned,13.0414837,77.5167294,0.0,0.0,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2023-11-10 03:36:34.159000+00:00,closed,no,2023-11-10 04:29:16.978058+00:00,Sm Circle on flyover LCV vehicle off-road towards city traffic one side movement,lcv,Tumkur Road,High,2023-11-10 03:37:53.836129+00:00,1,FKUSR00402,FKUSR00001,Peenya,FKKG000392,FKUSR00402,2023-11-10 04:29:16.977588+00:00,Bengaluru West Corporation,West Zone 1,Chokasandra (Tumkur road),52.713643133333335,Medium,3,4,11,4,45,0,0,175,2,50.15632767893999,58.84530802333334,58.30943540414594,0
FKID005781,unplanned,12.9317517,77.5797388,0.0,0.0,"3rd Main Road, Block 6, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2023-11-10 06:05:28.736000+00:00,closed,yes,2023-11-10 08:04:43.968377+00:00,[LOCATION] end towards 27th cross junction,truck,Non-corridor,Low,2023-11-10 06:10:55.092016+00:00,1,FKUSR01651,FKUSR00001,Jayanagara,FKKG001545,FKUSR01651,2023-11-10 08:04:43.967899+00:00,Bengaluru South Corporation,South Zone 1,27th Cross Jayanagar(Ganapathi Temple),119.25386498333334,Medium,6,4,11,4,45,0,0,37,1,50.15632767893999,99.52512587027029,82.18710564856087,0
FKID005786,unplanned,12.8407422,77.6761962,0.0,0.0,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2023-11-10 08:43:53.240000+00:00,closed,yes,2023-11-10 09:06:08.034751+00:00,Vehicle off road due to starting problem,truck,Non-corridor,Low,2023-11-10 08:47:01.477430+00:00,1,FKUSR01652,FKUSR00001,Electronic City,FKKG001546,FKUSR01652,2023-11-10 09:06:00.632272+00:00,Unknown,Unknown,VeerasandraGateJunction,22.12320453333333,Low,8,4,11,4,45,0,1,1350,5,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID005788,unplanned,12.8701554,77.6532595,0.0,0.0,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2023-11-10 19:23:34.823000+00:00,closed,yes,2023-11-10 20:51:59.114618+00:00,Hgv off road due to clutch problem,heavy_vehicle,Hosur Road,High,2023-11-10 19:25:02.771165+00:00,1,FKUSR00193,FKUSR00001,Electronic City,FKKG000185,FKUSR00193,2023-11-10 20:51:59.113963+00:00,Bengaluru South Corporation,South Zone 2,NaganathapuraJunction,88.40484938333334,Medium,19,4,11,4,45,0,1,69,9,50.15632767893999,87.31502378333333,77.44925807819149,0
FKID005791,unplanned,12.9678267,77.5873567,0.0,0.0,"District Office Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-10 20:01:00.064000+00:00,closed,yes,2023-11-10 20:36:10.004923+00:00,Unknown,bmtc_bus,Mysore Road,High,2023-11-10 20:11:28.371963+00:00,1,FKUSR01285,FKUSR00001,Halasuru Gate,FKKG001245,FKUSR01285,2023-11-10 20:36:10.004219+00:00,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc,35.16567031666667,Medium,20,4,11,4,45,0,1,221,14,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID005807,unplanned,13.0087048,77.5691774,0.0,0.0,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-11 01:11:03.087000+00:00,closed,yes,2023-11-11 02:22:13.272388+00:00,Air pipe damage sir,bmtc_bus,Non-corridor,Low,2023-11-11 01:16:30.903616+00:00,1,FKUSR01400,FKUSR00001,Malleshwaram,FKKG001352,FKUSR01400,2023-11-11 02:22:13.271874+00:00,Bengaluru West Corporation,West Zone 2,MargosaRd-18thCrossJunc,71.16974789999999,Medium,1,5,11,4,45,1,0,141,2,50.15632767893999,56.72794330283688,82.18710564856087,0
FKID005809,unplanned,12.9644682,77.586015,0.0,0.0,"Sri Narsimha Rao Road, Unity Buildings, CSI Compound, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-11 03:45:53.353000+00:00,closed,no,2023-11-11 04:29:19.365976+00:00,NR Junction towards Town hall,bmtc_bus,Mysore Road,High,2023-11-11 03:47:59.563487+00:00,1,FKUSR01273,FKUSR00001,Halasuru Gate,FKKG001233,FKUSR01273,2023-11-11 04:29:19.365410+00:00,Bengaluru Central Corporation,Central Zone 2,TownhallJunction,43.43354016666667,Medium,3,5,11,4,45,1,0,221,8,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID005811,unplanned,12.8461033,77.6589267,0.0,0.0,"Road Number 1, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",others,False,2023-11-11 04:31:20.436000+00:00,closed,no,2023-11-11 05:02:29.171037+00:00,ಬಿಎಚ್ಇಎಲ್ ಸರ್ಕಲ್ ಇಂದ ಯಲಹಂಕಣಿ ಸರ್ಕಲ್ ವರೆಗೆ ಎಲ್ ಸೀತ ದವರು ಡಾಂಬರ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಆದಕಾರಣ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್,Unknown,Non-corridor,Low,2023-11-11 04:33:26.944074+00:00,1,FKUSR00199,FKUSR00001,Electronic City,FKKG000191,FKUSR00199,2023-11-11 05:02:29.170566+00:00,Unknown,Unknown,BHEL Gate,31.145576100000003,Medium,4,5,11,4,45,1,0,1350,1,124.31282071161388,74.68835961348148,82.18710564856087,0
FKID005812,unplanned,13.0262013,77.6363894,0.0,0.0,"3rd C Main Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2023-11-11 04:50:51.264000+00:00,closed,no,2023-11-11 06:22:12.376365+00:00,ಟೈರ್ ಪಂಚರ್,lcv,ORR North 1,High,2023-11-11 04:52:17.594426+00:00,1,FKUSR00508,FKUSR00001,Banaswadi,FKKG000497,FKUSR00508,2023-11-11 06:22:12.375847+00:00,Bengaluru North Corporation,North Zone 1,Kammanahalli-RingRoadJunction,91.35186411666668,Medium,4,5,11,4,45,1,0,71,2,50.15632767893999,78.7064969938967,77.9761443347826,0
FKID005813,unplanned,12.9734483,77.5813283,0.0,0.0,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-11 04:52:08.891000+00:00,closed,yes,2023-11-11 05:42:22.962708+00:00,Starting problem & vacuum problem,bmtc_bus,Non-corridor,Low,2023-11-11 04:56:02.461891+00:00,1,FKUSR01656,FKUSR00001,Upparpet,FKKG001548,FKUSR01656,2023-11-11 05:42:22.962176+00:00,Bengaluru Central Corporation,Central Zone 2,StateBankofMysoreJunc,50.2345196,Medium,4,5,11,4,45,1,0,221,7,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005814,unplanned,13.0171019,77.5568573,0.0,0.0,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",vehicle_breakdown,False,2023-11-11 05:42:13.019000+00:00,closed,no,2023-11-11 06:12:33.775391+00:00,Bmtc bus off road above the location traffic moment is one side,bmtc_bus,Tumkur Road,High,2023-11-11 05:44:30.910882+00:00,1,FKUSR00229,FKUSR00001,Yeshwanthpura,FKKG000221,FKUSR00229,2023-11-11 06:12:33.774849+00:00,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle,30.345930816666662,Medium,5,5,11,4,45,1,0,141,19,50.15632767893999,56.72794330283688,58.30943540414594,0
FKID005823,unplanned,12.9636427,77.5841997,0.0,0.0,"Sri Narasimha Raj Wadiyar Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-11 19:12:42.988000+00:00,closed,yes,2023-11-11 20:52:07.949080+00:00,Unknown,bmtc_bus,Mysore Road,High,2023-11-11 19:13:21.619529+00:00,1,FKUSR00357,FKUSR00001,Halasuru Gate,FKKG000349,FKUSR00357,2023-11-11 20:52:07.948495+00:00,Bengaluru Central Corporation,Central Zone 2,TownhallJunction,99.41600825,Medium,19,5,11,4,45,1,1,221,8,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID005825,unplanned,13.2645011,77.7187932,0.0,0.0,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2023-11-11 20:06:30.999000+00:00,closed,yes,2023-11-11 21:53:50.247496+00:00,Vehicle breakdown,heavy_vehicle,Non-corridor,Low,2023-11-11 20:08:16.261687+00:00,1,FKUSR01658,FKUSR00001,Devanahalli Airport,FKKG001550,FKUSR01658,2023-11-11 21:53:50.246988+00:00,Unknown,Unknown,NandiCross(RaniCross),107.3207998,Medium,20,5,11,4,45,1,1,1350,2,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID005827,unplanned,12.982525,77.5696167,0.0,0.0,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-11 21:01:05.939000+00:00,closed,yes,2023-11-11 21:45:38.261479+00:00,In PF JUNCTION off road the( vaginar car ) toward kodas Junction,others,Non-corridor,Low,2023-11-11 21:05:09.539090+00:00,1,FKUSR01289,FKUSR00001,Sheshadripuram,FKKG001249,FKUSR01289,2023-11-11 21:45:38.260979+00:00,Bengaluru Central Corporation,Central Zone 2,PlatformRdJunction,44.53869965,Medium,21,5,11,4,45,1,1,221,1,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005831,unplanned,13.0180751,77.5835767,0.0,0.0,"Bellary Road, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",vehicle_breakdown,False,2023-11-11 21:44:37.907000+00:00,closed,yes,2023-11-11 23:38:46.028453+00:00,Unknown,private_car,Bellary Road 1,High,2023-11-11 21:46:02.307547+00:00,1,FKUSR01409,FKUSR00001,Sadashivanagar,FKKG001361,FKUSR01409,2023-11-11 23:38:46.027848+00:00,Bengaluru West Corporation,West Zone 2,MekhriCircle,114.13534746666666,Medium,21,5,11,4,45,1,1,141,25,50.15632767893999,56.72794330283688,64.99083835017825,0
FKID005838,unplanned,13.122685,77.61158,0.0,0.0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2023-11-12 00:59:57.974000+00:00,closed,yes,2023-11-12 01:20:22.800732+00:00,BMTC Bus breakdown at bagalur cross due to starting problem sir,bmtc_bus,Bellary Road 2,High,2023-11-12 01:01:01.109711+00:00,1,FKUSR00398,FKUSR00001,Yelahanka,FKKG000388,FKUSR00398,2023-11-12 01:20:22.800154+00:00,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,20.413769233333333,Low,0,6,11,4,45,1,0,127,10,50.15632767893999,76.81380439461942,71.70337182127976,0
FKID005839,unplanned,12.9740568,77.5817343,0.0,0.0,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-12 02:02:26.448000+00:00,closed,yes,2023-11-12 02:54:29.432425+00:00,Vehicle breakdown parked at half of the road ond side traffic is moving,bmtc_bus,Non-corridor,Low,2023-11-12 02:03:42.137147+00:00,1,FKUSR01663,FKUSR00001,Upparpet,FKKG001554,FKUSR01663,2023-11-12 02:54:29.431931+00:00,Bengaluru Central Corporation,Central Zone 2,StateBankofMysoreJunc,52.04973218333334,Medium,2,6,11,4,45,1,0,221,7,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005842,unplanned,12.9738982,77.5694867,0.0,0.0,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2023-11-12 03:35:58.978000+00:00,closed,no,2023-11-12 04:47:01.922303+00:00,Towards shantala junction near vst,bmtc_bus,Non-corridor,Low,2023-11-12 03:38:38.452702+00:00,1,FKUSR01341,FKUSR00001,Chamarajpet,FKKG001297,FKUSR01341,2023-11-12 04:47:01.921517+00:00,Bengaluru Central Corporation,Central Zone 2,ShantalaJunction,71.04905861666666,Medium,3,6,11,4,45,1,0,221,5,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005844,unplanned,13.0992277,77.5972877,0.0,0.0,"BB Road, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",others,False,2023-11-12 04:44:50.996000+00:00,closed,yes,2023-11-12 07:06:40.133478+00:00,Power cut problem up to 7 pm,Unknown,Bellary Road 2,High,2023-11-12 04:45:58.759899+00:00,1,FKUSR00612,FKUSR00001,Yelahanka,FKKG000599,FKUSR00612,2023-11-12 07:06:40.132893+00:00,Bengaluru North Corporation,North Zone 2,SantheCircle,141.81894821666668,High,4,6,11,4,45,1,0,127,8,124.31282071161388,76.81380439461942,71.70337182127976,0
FKID005855,unplanned,12.9743459,77.5782828,0.0,0.0,"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-13 03:55:33.794000+00:00,closed,yes,2023-11-13 04:59:45.718081+00:00,Wheel jam problem,ksrtc_bus,Non-corridor,Low,2023-11-13 03:57:03.672498+00:00,1,FKUSR00594,FKUSR00001,Upparpet,FKKG000582,FKUSR00594,2023-11-13 04:59:45.717517+00:00,Bengaluru Central Corporation,Central Zone 2,SagarTheatreJunc,64.19872528333333,Medium,3,0,11,4,46,0,0,221,4,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005856,unplanned,13.1398463,77.6175835,0.0,0.0,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,2023-11-13 05:40:01.447000+00:00,closed,yes,2023-11-13 05:56:21.122177+00:00,Chain accident,Unknown,Bellary Road 2,High,2023-11-13 05:40:30.899979+00:00,1,FKUSR00656,FKUSR00001,Chikkajala,FKKG000640,FKUSR00656,2023-11-13 05:56:21.121592+00:00,Unknown,Unknown,HunsemarammanahalliJunction,16.327909866666666,Low,5,0,11,4,46,0,0,1350,3,47.9331169829502,74.68835961348148,71.70337182127976,0
FKID005857,unplanned,13.1399908,77.6176147,0.0,0.0,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",accident,False,2023-11-13 05:48:26.114000+00:00,closed,yes,2023-11-13 06:02:51.724016+00:00,"ನಮಸ್ತೆ ಸರ್, ಹುಣಸಮಾರನಹಳ್ಳಿ ಫ್ಲೇವರ್ ಮೇಲೆ ಟುವಾರ್ಡ್ಸ್ ಏರ್ಪೋರ್ಟ್ ಕಡೆ ಐದು ವಾಹನ ಆಗಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಆಗಿರುತ್ತದೆ",Unknown,Bellary Road 2,High,2023-11-13 05:49:57.075202+00:00,1,FKUSR00132,FKUSR00001,Chikkajala,FKKG000126,FKUSR00132,2023-11-13 06:02:51.723474+00:00,Unknown,Unknown,HunsemarammanahalliJunction,14.426824566666664,Low,5,0,11,4,46,0,0,1350,3,47.9331169829502,74.68835961348148,71.70337182127976,0
FKID005860,unplanned,12.9554841,77.5857974,0.0,0.0,"Sri Kolada Mata Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2023-11-13 08:37:56.440000+00:00,closed,no,2023-11-13 09:21:59.292214+00:00,Unknown,bmtc_bus,Non-corridor,Low,2023-11-13 08:40:49.226769+00:00,1,FKUSR00573,FKUSR00001,Wilson Garden,FKKG000562,FKUSR00573,2023-11-13 09:21:59.291664+00:00,Bengaluru Central Corporation,Central Zone 2,UrvashiJunction,44.04752773333333,Medium,8,0,11,4,46,0,1,221,3,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005862,unplanned,12.9727895,77.5945381,0.0,0.0,"Kasturba Road, Siddalingaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-13 20:14:26.870000+00:00,closed,no,2023-11-13 20:37:30.124599+00:00,[PERSON] punchar,lcv,Mysore Road,High,2023-11-13 20:15:52.151448+00:00,1,FKUSR00520,FKUSR00009,Cubbon Park,FKKG000509,FKUSR00520,2023-11-13 20:37:29.389062+00:00,Bengaluru Central Corporation,Central Zone 2,SiddalingaiahCircle,23.041984366666668,Low,20,0,11,4,46,0,1,221,6,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID005865,unplanned,12.9842379,77.7508293,0.0,0.0,"Whitefield Road, Skyview, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2023-11-13 20:49:57.819000+00:00,closed,yes,2023-11-13 21:22:43.878134+00:00,Wheel cut,auto,Non-corridor,Low,2023-11-13 20:50:50.269402+00:00,1,FKUSR01667,FKUSR00009,Mahadevapura,FKKG001557,FKUSR01667,2023-11-13 21:22:43.877594+00:00,Bengaluru East Corporation,East Zone 1,HopefarmJunction,32.76764323333334,Medium,20,0,11,4,46,0,1,67,1,50.15632767893999,55.38436368681592,82.18710564856087,0
FKID005868,unplanned,12.9825394,77.5680497,0.0,0.0,"Old Mysore Road, Platform Road Junction, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",others,False,2023-11-13 21:43:18.376000+00:00,closed,yes,2023-11-13 22:32:28.729099+00:00,0kalipuram towards shivaginagr,Unknown,Non-corridor,Low,2023-11-13 21:45:55.366191+00:00,1,FKUSR01224,FKUSR00009,Sheshadripuram,FKKG001184,FKUSR01224,2023-11-13 22:32:28.728128+00:00,Bengaluru Central Corporation,Central Zone 2,RRR(Okalipuram)Junction,49.172535466666666,Medium,21,0,11,4,46,0,1,221,3,124.31282071161388,56.35158254954752,82.18710564856087,0
FKID005872,unplanned,12.8553985,77.6651426,0.0,0.0,"3rd Main Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2023-11-13 21:59:44.429000+00:00,closed,yes,2023-11-13 22:59:58.555288+00:00,Towards atibale,heavy_vehicle,Non-corridor,Low,2023-11-13 22:02:59.327949+00:00,1,FKUSR01669,FKUSR00009,Electronic City,FKKG001559,FKUSR01669,2023-11-13 22:59:58.554796+00:00,Unknown,Unknown,ElectronicCityGate-2Junc,60.23542993333333,Medium,21,0,11,4,46,0,1,1350,4,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID005873,unplanned,12.9171875,77.5868681,12.9171633,77.5869592,"46th Cross Road, DK Naik Nagar, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",congestion,True,2023-11-13 22:08:19.586000+00:00,closed,no,2023-11-13 22:50:57.754335+00:00,Unknown,Unknown,Non-corridor,Low,2023-11-13 22:09:02.652117+00:00,1,FKUSR00197,FKUSR00197,Jayanagara,FKKG000189,FKUSR00197,2023-11-13 22:50:57.753797+00:00,Bengaluru South Corporation,South Zone 1,Arbindo Circle,42.63612995,Medium,22,0,11,4,46,0,0,37,4,74.67839247878788,99.52512587027029,82.18710564856087,0
FKID005880,unplanned,12.9135866,77.5590245,0.0,0.0,"Subramanyapura Main Road, Muneshwara Nagar, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2023-11-14 01:32:54.012000+00:00,closed,yes,2023-11-14 01:51:56.642156+00:00,[PERSON] Moving,bmtc_bus,Non-corridor,Low,2023-11-14 01:33:55.762097+00:00,1,FKUSR00115,FKUSR00009,K.S. Layout,FKKG000109,FKUSR00115,2023-11-14 01:51:56.641443+00:00,Bengaluru South Corporation,South Zone 1,GowdanapalyaJunction,19.04382405,Low,1,1,11,4,46,0,0,37,1,50.15632767893999,99.52512587027029,82.18710564856087,0
FKID005881,unplanned,12.9557367,77.5460608,0.0,0.0,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-11-14 02:01:21.512000+00:00,closed,yes,2023-11-14 02:25:47.025145+00:00,Off road at [LOCATION] traffic no problem sir,bmtc_bus,Mysore Road,High,2023-11-14 02:02:22.488586+00:00,1,FKUSR00154,FKUSR00009,Byatarayanapura,FKKG000148,FKUSR00154,2023-11-14 02:25:47.024558+00:00,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,24.4252093,Low,2,1,11,4,46,0,0,141,20,50.15632767893999,56.72794330283688,63.592885176608185,0
FKID005883,unplanned,12.9574675,77.5519898,0.0,0.0,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-11-14 02:25:51.726000+00:00,closed,yes,2023-11-14 03:56:12.061369+00:00,Off road at toll junction,bmtc_bus,Mysore Road,High,2023-11-14 02:27:10.411351+00:00,1,FKUSR00154,FKUSR00009,Byatarayanapura,FKKG000148,FKUSR00154,2023-11-14 03:56:12.060755+00:00,Bengaluru Central Corporation,Central Zone 2,toll gate mysore road,90.33891258333333,Medium,2,1,11,4,46,0,0,221,8,50.15632767893999,56.35158254954752,63.592885176608185,0
FKID005884,unplanned,12.94077639,77.5313357,0.0,0.0,"Bangarappa Nagar Road, BDA Layout, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",vehicle_breakdown,False,2023-11-14 03:05:49.001000+00:00,closed,yes,2023-11-14 03:56:57.229926+00:00,Vehicle breakdown,heavy_vehicle,ORR West 1,High,2023-11-14 03:08:08.264068+00:00,1,FKUSR00128,FKUSR00009,Byatarayanapura,FKKG000122,FKUSR00128,2023-11-14 03:56:57.229256+00:00,Bengaluru West Corporation,West Zone 1,PES-DevegowdaCircle,51.1371376,Medium,3,1,11,4,46,0,0,175,1,50.15632767893999,58.84530802333334,70.9842127457627,0
FKID005886,unplanned,12.9754056,77.5759283,0.0,0.0,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",vehicle_breakdown,False,2023-11-14 03:51:25.199000+00:00,closed,no,2023-11-14 04:01:38.525944+00:00,Unknown,bmtc_bus,Non-corridor,Low,2023-11-14 03:52:01.695575+00:00,1,FKUSR00959,FKUSR00009,Upparpet,FKKG000934,FKUSR00959,2023-11-14 04:01:38.525156+00:00,Bengaluru Central Corporation,Central Zone 2,EliteJunc,10.2221026,Low,3,1,11,4,46,0,0,221,4,50.15632767893999,56.35158254954752,82.18710564856087,0
FKID005887,unplanned,12.9355386,77.6246717,0.0,0.0,"Domlur Inner Ring Road, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",vehicle_breakdown,False,2023-11-14 04:13:05.841000+00:00,closed,no,2023-11-14 04:34:21.017902+00:00,ಜೈಪುರಿಯಾ ಜಂಕ್ಷನ್ ಹತ್ತಿರ ಬಿಎಂಟಿಸಿ ಬಸ್ ವೀಲ್ ಜಮಾ ಆಗಿರುತ್ತದೆ,bmtc_bus,IRR(Thanisandra road),High,2023-11-14 04:17:40.281712+00:00,1,FKUSR01672,FKUSR00009,Adugodi,FKKG001562,FKUSR01672,2023-11-14 04:34:21.017241+00:00,Bengaluru South Corporation,South Zone 2,Jaipuria-Adugodi,21.25293735,Low,4,1,11,4,46,0,0,69,1,50.15632767893999,87.31502378333333,60.357836722222224,0
FKID005888,unplanned,12.9685001,77.6059821,0.0,0.0,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",accident,False,2023-11-14 05:00:00.447000+00:00,closed,no,2023-11-14 06:15:13.692221+00:00,Self accident... traffic slow moment sir,Unknown,Mysore Road,High,2023-11-14 05:00:45.624766+00:00,1,FKUSR01673,FKUSR00009,Ashok Nagar,FKKG001563,FKUSR01673,2023-11-14 06:15:12.858536+00:00,Bengaluru Central Corporation,Central Zone 1,OldPoliceStation-Ashoknagar,75.20685893333332,Medium,5,1,11,4,46,0,0,78,4,47.9331169829502,78.78590957029914,63.592885176608185,0
